Medida/0/_ID,Medida/0/_Variable,Medida/0/_Unidades,Medida/0/_Valor,Medida/0/_Codigo_validacion,Medida/1/_ID,Medida/1/_Variable,Medida/1/_Unidades,Medida/1/_Valor,Medida/1/_Codigo_validacion,Medida/2/_ID,Medida/2/_Variable,Medida/2/_Unidades,Medida/2/_Valor,Medida/2/_Codigo_validacion,Medida/3/_ID,Medida/3/_Variable,Medida/3/_Unidades,Medida/3/_Valor,Medida/3/_Codigo_validacion,Medida/4/_ID,Medida/4/_Variable,Medida/4/_Unidades,Medida/4/_Valor,Medida/4/_Codigo_validacion,Medida/5/_ID,Medida/5/_Variable,Medida/5/_Unidades,Medida/5/_Valor,Medida/5/_Codigo_validacion,Medida/6/_ID,Medida/6/_Variable,Medida/6/_Unidades,Medida/6/_Valor,Medida/6/_Codigo_validacion,Medida/7/_ID,Medida/7/_Variable,Medida/7/_Unidades,Medida/7/_Valor,Medida/7/_Codigo_validacion,Medida/8/_ID,Medida/8/_Variable,Medida/8/_Unidades,Medida/8/_Valor,Medida/8/_Codigo_validacion,Medida/9/_ID,Medida/9/_Variable,Medida/9/_Unidades,Medida/9/_Valor,Medida/9/_Codigo_validacion,Medida/10/_ID,Medida/10/_Variable,Medida/10/_Unidades,Medida/10/_Valor,Medida/10/_Codigo_validacion,Medida/11/_ID,Medida/11/_Variable,Medida/11/_Unidades,Medida/11/_Valor,Medida/11/_Codigo_validacion,Medida/12/_ID,Medida/12/_Variable,Medida/12/_Unidades,Medida/12/_Valor,Medida/12/_Codigo_validacion,Medida/13/_ID,Medida/13/_Variable,Medida/13/_Unidades,Medida/13/_Valor,Medida/13/_Codigo_validacion,Medida/14/_ID,Medida/14/_Variable,Medida/14/_Unidades,Medida/14/_Valor,Medida/14/_Codigo_validacion,Medida/15/_ID,Medida/15/_Variable,Medida/15/_Unidades,Medida/15/_Valor,Medida/15/_Codigo_validacion,Medida/16/_ID,Medida/16/_Variable,Medida/16/_Unidades,Medida/16/_Valor,Medida/16/_Codigo_validacion,Medida/17/_ID,Medida/17/_Variable,Medida/17/_Unidades,Medida/17/_Valor,Medida/17/_Codigo_validacion,Medida/18/_ID,Medida/18/_Variable,Medida/18/_Unidades,Medida/18/_Valor,Medida/18/_Codigo_validacion,Medida/19/_ID,Medida/19/_Variable,Medida/19/_Unidades,Medida/19/_Valor,Medida/19/_Codigo_validacion,Medida/20/_ID,Medida/20/_Variable,Medida/20/_Unidades,Medida/20/_Valor,Medida/20/_Codigo_validacion,Medida/21/_ID,Medida/21/_Variable,Medida/21/_Unidades,Medida/21/_Valor,Medida/21/_Codigo_validacion,Medida/22/_ID,Medida/22/_Variable,Medida/22/_Unidades,Medida/22/_Valor,Medida/22/_Codigo_validacion,Medida/23/_ID,Medida/23/_Variable,Medida/23/_Unidades,Medida/23/_Valor,Medida/23/_Codigo_validacion,Medida/24/_ID,Medida/24/_Variable,Medida/24/_Unidades,Medida/24/_Valor,Medida/24/_Codigo_validacion,Medida/25/_ID,Medida/25/_Variable,Medida/25/_Unidades,Medida/25/_Valor,Medida/25/_Codigo_validacion,Medida/26/_ID,Medida/26/_Variable,Medida/26/_Unidades,Medida/26/_Valor,Medida/26/_Codigo_validacion,Medida/27/_ID,Medida/27/_Variable,Medida/27/_Unidades,Medida/27/_Valor,Medida/27/_Codigo_validacion,_Data
81,Velocidade do vento a 10m,m/s,"0,87",1,81,Refacho a 10m,m/s,"1,85",1,81,Velocidade do vento a 30m,m/s,"2,15",1,81,Refacho a 30m,m/s,"3,13",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,33",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,34",1,82,Desviación típica da dirección do vento a 10m,º,17,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,140,1,82,Dirección do vento a 30m,º,140,1,82,Dirección do refacho a 10m,º,129,1,82,Dirección do vento a 10m,º,111,1,83,Temperatura a 1.5m,ºC,"10,89",1,83,Temperatura a 0.1m,ºC,"10,9",1,83,Temperatura a 30m,ºC,"11,29",1,83,Temperatura a 10m,ºC,"10,95",1,86,Humidade Relativa a 10m,%,90,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,93,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,28",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,84",1,10021,Temperatura do chan a -0.5m,ºC,"18,08",1,10021,Temperatura do chan a -0.1m,ºC,"16,64",1,10024,Presión reducida,hPa,"1011,75",1,19/10/2017 4:50:00
81,Velocidade do vento a 10m,m/s,"0,94",1,81,Refacho a 10m,m/s,"2,02",1,81,Velocidade do vento a 30m,m/s,"2,5",1,81,Refacho a 30m,m/s,"3,33",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,36",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,38",1,82,Desviación típica da dirección do vento a 10m,º,22,1,82,Desviación típica da dirección do vento a 30m,º,6,1,82,Dirección do refacho a 30m,º,143,1,82,Dirección do vento a 30m,º,141,1,82,Dirección do refacho a 10m,º,133,1,82,Dirección do vento a 10m,º,118,1,83,Temperatura a 1.5m,ºC,"10,95",1,83,Temperatura a 0.1m,ºC,"10,95",1,83,Temperatura a 30m,ºC,"11,33",1,83,Temperatura a 10m,ºC,"10,99",1,86,Humidade Relativa a 10m,%,90,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,93,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,38",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,88",1,10021,Temperatura do chan a -0.5m,ºC,"18,08",1,10021,Temperatura do chan a -0.1m,ºC,"16,63",1,10024,Presión reducida,hPa,"1011,85",1,19/10/2017 5:00:00
81,Velocidade do vento a 10m,m/s,"0,6",1,81,Refacho a 10m,m/s,"1,54",1,81,Velocidade do vento a 30m,m/s,"1,92",1,81,Refacho a 30m,m/s,"2,61",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,34",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,31",1,82,Desviación típica da dirección do vento a 10m,º,18,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,143,1,82,Dirección do vento a 30m,º,150,1,82,Dirección do refacho a 10m,º,129,1,82,Dirección do vento a 10m,º,128,1,83,Temperatura a 1.5m,ºC,"10,98",1,83,Temperatura a 0.1m,ºC,"11,01",1,83,Temperatura a 30m,ºC,"11,47",1,83,Temperatura a 10m,ºC,"11,08",1,86,Humidade Relativa a 10m,%,89,1,86,Humidade Relativa a 30m,%,88,1,86,Humidade Relativa a 1.5m,%,93,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,44",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,83",1,10021,Temperatura do chan a -0.5m,ºC,"18,07",1,10021,Temperatura do chan a -0.1m,ºC,"16,61",1,10024,Presión reducida,hPa,"1011,9",1,19/10/2017 5:10:00
81,Velocidade do vento a 10m,m/s,"0,51",1,81,Refacho a 10m,m/s,"1,44",1,81,Velocidade do vento a 30m,m/s,"1,72",1,81,Refacho a 30m,m/s,"2,38",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,25",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,35",1,82,Desviación típica da dirección do vento a 10m,º,11,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,155,1,82,Dirección do vento a 30m,º,153,1,82,Dirección do refacho a 10m,º,133,1,82,Dirección do vento a 10m,º,123,1,83,Temperatura a 1.5m,ºC,"11,07",1,83,Temperatura a 0.1m,ºC,"11,12",1,83,Temperatura a 30m,ºC,"11,52",1,83,Temperatura a 10m,ºC,"11,11",1,86,Humidade Relativa a 10m,%,89,1,86,Humidade Relativa a 30m,%,88,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,4",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,85",1,10021,Temperatura do chan a -0.5m,ºC,"18,06",1,10021,Temperatura do chan a -0.1m,ºC,"16,59",1,10024,Presión reducida,hPa,"1011,86",1,19/10/2017 5:20:00
81,Velocidade do vento a 10m,m/s,"0,86",1,81,Refacho a 10m,m/s,"1,96",1,81,Velocidade do vento a 30m,m/s,"2,1",1,81,Refacho a 30m,m/s,"2,58",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,25",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,4",1,82,Desviación típica da dirección do vento a 10m,º,28,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,156,1,82,Dirección do vento a 30m,º,151,1,82,Dirección do refacho a 10m,º,99,1,82,Dirección do vento a 10m,º,140,1,83,Temperatura a 1.5m,ºC,"11,09",1,83,Temperatura a 0.1m,ºC,"11,07",1,83,Temperatura a 30m,ºC,"11,51",1,83,Temperatura a 10m,ºC,"11,13",1,86,Humidade Relativa a 10m,%,88,1,86,Humidade Relativa a 30m,%,87,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,34",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,84",1,10021,Temperatura do chan a -0.5m,ºC,"18,06",1,10021,Temperatura do chan a -0.1m,ºC,"16,58",1,10024,Presión reducida,hPa,"1011,79",1,19/10/2017 5:30:00
81,Velocidade do vento a 10m,m/s,"0,8",1,81,Refacho a 10m,m/s,"1,84",1,81,Velocidade do vento a 30m,m/s,"2,19",1,81,Refacho a 30m,m/s,"3,2",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,38",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,38",1,82,Desviación típica da dirección do vento a 10m,º,23,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,170,1,82,Dirección do vento a 30m,º,159,1,82,Dirección do refacho a 10m,º,139,1,82,Dirección do vento a 10m,º,158,1,83,Temperatura a 1.5m,ºC,"11,11",1,83,Temperatura a 0.1m,ºC,"11,09",1,83,Temperatura a 30m,ºC,"11,56",1,83,Temperatura a 10m,ºC,"11,16",1,86,Humidade Relativa a 10m,%,89,1,86,Humidade Relativa a 30m,%,88,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,"0,1",1,10002,Presión,hPa,"981,3",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,81",1,10021,Temperatura do chan a -0.5m,ºC,"18,06",1,10021,Temperatura do chan a -0.1m,ºC,"16,56",1,10024,Presión reducida,hPa,"1011,75",1,19/10/2017 5:40:00
81,Velocidade do vento a 10m,m/s,"0,95",1,81,Refacho a 10m,m/s,"2,26",1,81,Velocidade do vento a 30m,m/s,"2,47",1,81,Refacho a 30m,m/s,"3,2",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,34",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,46",1,82,Desviación típica da dirección do vento a 10m,º,25,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,160,1,82,Dirección do vento a 30m,º,167,1,82,Dirección do refacho a 10m,º,176,1,82,Dirección do vento a 10m,º,169,1,83,Temperatura a 1.5m,ºC,"11,17",1,83,Temperatura a 0.1m,ºC,"11,14",1,83,Temperatura a 30m,ºC,"11,66",1,83,Temperatura a 10m,ºC,"11,2",1,86,Humidade Relativa a 10m,%,89,1,86,Humidade Relativa a 30m,%,87,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,11",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,86",1,10021,Temperatura do chan a -0.5m,ºC,"18,06",1,10021,Temperatura do chan a -0.1m,ºC,"16,55",1,10024,Presión reducida,hPa,"1011,55",1,19/10/2017 5:50:00
81,Velocidade do vento a 10m,m/s,"0,76",1,81,Refacho a 10m,m/s,"1,44",1,81,Velocidade do vento a 30m,m/s,"1,62",1,81,Refacho a 30m,m/s,"3,27",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,51",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,29",1,82,Desviación típica da dirección do vento a 10m,º,17,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,166,1,82,Dirección do vento a 30m,º,180,1,82,Dirección do refacho a 10m,º,156,1,82,Dirección do vento a 10m,º,174,1,83,Temperatura a 1.5m,ºC,"11,23",1,83,Temperatura a 0.1m,ºC,"11,18",1,83,Temperatura a 30m,ºC,"11,88",1,83,Temperatura a 10m,ºC,"11,26",1,86,Humidade Relativa a 10m,%,88,1,86,Humidade Relativa a 30m,%,86,1,86,Humidade Relativa a 1.5m,%,91,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,09",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,87",1,10021,Temperatura do chan a -0.5m,ºC,"18,05",1,10021,Temperatura do chan a -0.1m,ºC,"16,53",1,10024,Presión reducida,hPa,"1011,52",1,19/10/2017 6:00:00
81,Velocidade do vento a 10m,m/s,"0,39",1,81,Refacho a 10m,m/s,"0,72",1,81,Velocidade do vento a 30m,m/s,"0,9",1,81,Refacho a 30m,m/s,"1,37",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,21",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,19",1,82,Desviación típica da dirección do vento a 10m,º,11,1,82,Desviación típica da dirección do vento a 30m,º,10,1,82,Dirección do refacho a 30m,º,183,1,82,Dirección do vento a 30m,º,171,1,82,Dirección do refacho a 10m,º,154,1,82,Dirección do vento a 10m,º,150,1,83,Temperatura a 1.5m,ºC,"11,28",1,83,Temperatura a 0.1m,ºC,"11,31",1,83,Temperatura a 30m,ºC,"11,9",1,83,Temperatura a 10m,ºC,"11,31",1,86,Humidade Relativa a 10m,%,88,1,86,Humidade Relativa a 30m,%,86,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,05",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,96",1,10021,Temperatura do chan a -0.5m,ºC,"18,05",1,10021,Temperatura do chan a -0.1m,ºC,"16,52",1,10024,Presión reducida,hPa,"1011,47",1,19/10/2017 6:10:00
81,Velocidade do vento a 10m,m/s,"0,91",1,81,Refacho a 10m,m/s,"1,54",1,81,Velocidade do vento a 30m,m/s,"0,88",1,81,Refacho a 30m,m/s,"2,16",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,39",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,31",1,82,Desviación típica da dirección do vento a 10m,º,14,1,82,Desviación típica da dirección do vento a 30m,º,13,1,82,Dirección do refacho a 30m,º,125,1,82,Dirección do vento a 30m,º,142,1,82,Dirección do refacho a 10m,º,79,1,82,Dirección do vento a 10m,º,95,1,83,Temperatura a 1.5m,ºC,"11,28",1,83,Temperatura a 0.1m,ºC,"11,29",1,83,Temperatura a 30m,ºC,"11,96",1,83,Temperatura a 10m,ºC,"11,42",1,86,Humidade Relativa a 10m,%,88,1,86,Humidade Relativa a 30m,%,86,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,12",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,96",1,10021,Temperatura do chan a -0.5m,ºC,"18,04",1,10021,Temperatura do chan a -0.1m,ºC,"16,51",1,10024,Presión reducida,hPa,"1011,54",1,19/10/2017 6:20:00
81,Velocidade do vento a 10m,m/s,"0,94",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"1,51",1,81,Refacho a 30m,m/s,"2,12",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,28",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,32",1,82,Desviación típica da dirección do vento a 10m,º,37,1,82,Desviación típica da dirección do vento a 30m,º,21,1,82,Dirección do refacho a 30m,º,190,1,82,Dirección do vento a 30m,º,157,1,82,Dirección do refacho a 10m,º,153,1,82,Dirección do vento a 10m,º,124,1,83,Temperatura a 1.5m,ºC,"11,43",1,83,Temperatura a 0.1m,ºC,"11,34",1,83,Temperatura a 30m,ºC,"12,12",1,83,Temperatura a 10m,ºC,"11,61",1,86,Humidade Relativa a 10m,%,88,1,86,Humidade Relativa a 30m,%,85,1,86,Humidade Relativa a 1.5m,%,92,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"980,97",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"10,13",1,10021,Temperatura do chan a -0.5m,ºC,"18,04",1,10021,Temperatura do chan a -0.1m,ºC,"16,49",1,10024,Presión reducida,hPa,"1011,38",1,19/10/2017 6:30:00
81,Velocidade do vento a 10m,m/s,"1,23",1,81,Refacho a 10m,m/s,"2,27",1,81,Velocidade do vento a 30m,m/s,"1,82",1,81,Refacho a 30m,m/s,"2,78",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,34",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,36",1,82,Desviación típica da dirección do vento a 10m,º,15,1,82,Desviación típica da dirección do vento a 30m,º,10,1,82,Dirección do refacho a 30m,º,190,1,82,Dirección do vento a 30m,º,180,1,82,Dirección do refacho a 10m,º,187,1,82,Dirección do vento a 10m,º,177,1,83,Temperatura a 1.5m,ºC,"11,49",1,83,Temperatura a 0.1m,ºC,"11,41",1,83,Temperatura a 30m,ºC,"12,21",1,83,Temperatura a 10m,ºC,"11,73",1,86,Humidade Relativa a 10m,%,86,1,86,Humidade Relativa a 30m,%,85,1,86,Humidade Relativa a 1.5m,%,90,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,06",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,99",1,10021,Temperatura do chan a -0.5m,ºC,"18,04",1,10021,Temperatura do chan a -0.1m,ºC,"16,48",1,10024,Presión reducida,hPa,"1011,46",1,19/10/2017 6:40:00
81,Velocidade do vento a 10m,m/s,"1,21",1,81,Refacho a 10m,m/s,"2,47",1,81,Velocidade do vento a 30m,m/s,"1,96",1,81,Refacho a 30m,m/s,"3,3",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,65",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,57",1,82,Desviación típica da dirección do vento a 10m,º,13,1,82,Desviación típica da dirección do vento a 30m,º,9,1,82,Dirección do refacho a 30m,º,188,1,82,Dirección do vento a 30m,º,191,1,82,Dirección do refacho a 10m,º,195,1,82,Dirección do vento a 10m,º,176,1,83,Temperatura a 1.5m,ºC,"11,64",1,83,Temperatura a 0.1m,ºC,"11,61",1,83,Temperatura a 30m,ºC,"12,46",1,83,Temperatura a 10m,ºC,"11,95",1,86,Humidade Relativa a 10m,%,84,1,86,Humidade Relativa a 30m,%,82,1,86,Humidade Relativa a 1.5m,%,89,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,04",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,89",1,10021,Temperatura do chan a -0.5m,ºC,"18,03",1,10021,Temperatura do chan a -0.1m,ºC,"16,47",1,10024,Presión reducida,hPa,"1011,42",1,19/10/2017 6:50:00
81,Velocidade do vento a 10m,m/s,"0,64",1,81,Refacho a 10m,m/s,"1,43",1,81,Velocidade do vento a 30m,m/s,"1,35",1,81,Refacho a 30m,m/s,"2,38",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,35",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,29",1,82,Desviación típica da dirección do vento a 10m,º,15,1,82,Desviación típica da dirección do vento a 30m,º,10,1,82,Dirección do refacho a 30m,º,184,1,82,Dirección do vento a 30m,º,184,1,82,Dirección do refacho a 10m,º,206,1,82,Dirección do vento a 10m,º,166,1,83,Temperatura a 1.5m,ºC,"11,79",1,83,Temperatura a 0.1m,ºC,"11,71",1,83,Temperatura a 30m,ºC,"12,49",1,83,Temperatura a 10m,ºC,"12,1",1,86,Humidade Relativa a 10m,%,84,1,86,Humidade Relativa a 30m,%,83,1,86,Humidade Relativa a 1.5m,%,89,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,1,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"980,98",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,99",1,10021,Temperatura do chan a -0.5m,ºC,"18,03",1,10021,Temperatura do chan a -0.1m,ºC,"16,45",1,10024,Presión reducida,hPa,"1011,35",1,19/10/2017 7:00:00
81,Velocidade do vento a 10m,m/s,"0,62",1,81,Refacho a 10m,m/s,"1,13",1,81,Velocidade do vento a 30m,m/s,"1,37",1,81,Refacho a 30m,m/s,"2,32",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,31",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,24",1,82,Desviación típica da dirección do vento a 10m,º,42,1,82,Desviación típica da dirección do vento a 30m,º,12,1,82,Dirección do refacho a 30m,º,145,1,82,Dirección do vento a 30m,º,156,1,82,Dirección do refacho a 10m,º,151,1,82,Dirección do vento a 10m,º,136,1,83,Temperatura a 1.5m,ºC,"11,76",1,83,Temperatura a 0.1m,ºC,"11,63",1,83,Temperatura a 30m,ºC,"12,22",1,83,Temperatura a 10m,ºC,"11,88",1,86,Humidade Relativa a 10m,%,85,1,86,Humidade Relativa a 30m,%,85,1,86,Humidade Relativa a 1.5m,%,89,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,2,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,981,1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"10,01",1,10021,Temperatura do chan a -0.5m,ºC,"18,03",1,10021,Temperatura do chan a -0.1m,ºC,"16,44",1,10024,Presión reducida,hPa,"1011,37",1,19/10/2017 7:10:00
81,Velocidade do vento a 10m,m/s,"0,81",1,81,Refacho a 10m,m/s,"1,34",1,81,Velocidade do vento a 30m,m/s,"1,53",1,81,Refacho a 30m,m/s,"2,73",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,41",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,26",1,82,Desviación típica da dirección do vento a 10m,º,17,1,82,Desviación típica da dirección do vento a 30m,º,11,1,82,Dirección do refacho a 30m,º,189,1,82,Dirección do vento a 30m,º,171,1,82,Dirección do refacho a 10m,º,158,1,82,Dirección do vento a 10m,º,138,1,83,Temperatura a 1.5m,ºC,"11,72",1,83,Temperatura a 0.1m,ºC,"11,59",1,83,Temperatura a 30m,ºC,"12,25",1,83,Temperatura a 10m,ºC,"11,79",1,86,Humidade Relativa a 10m,%,85,1,86,Humidade Relativa a 30m,%,84,1,86,Humidade Relativa a 1.5m,%,88,1,88,Radiación solar,W/m2,1,1,89,Radiación difusa,W/m2,4,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,11",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,87",1,10021,Temperatura do chan a -0.5m,ºC,"18,02",1,10021,Temperatura do chan a -0.1m,ºC,"16,43",1,10024,Presión reducida,hPa,"1011,49",1,19/10/2017 7:20:00
81,Velocidade do vento a 10m,m/s,"0,95",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"1,73",1,81,Refacho a 30m,m/s,"2,8",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,38",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,3",1,82,Desviación típica da dirección do vento a 10m,º,17,1,82,Desviación típica da dirección do vento a 30m,º,10,1,82,Dirección do refacho a 30m,º,187,1,82,Dirección do vento a 30m,º,180,1,82,Dirección do refacho a 10m,º,175,1,82,Dirección do vento a 10m,º,164,1,83,Temperatura a 1.5m,ºC,"11,79",1,83,Temperatura a 0.1m,ºC,"11,72",1,83,Temperatura a 30m,ºC,"12,51",1,83,Temperatura a 10m,ºC,"11,94",1,86,Humidade Relativa a 10m,%,85,1,86,Humidade Relativa a 30m,%,83,1,86,Humidade Relativa a 1.5m,%,88,1,88,Radiación solar,W/m2,6,1,89,Radiación difusa,W/m2,6,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,23",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,89",1,10021,Temperatura do chan a -0.5m,ºC,"18,01",1,10021,Temperatura do chan a -0.1m,ºC,"16,42",1,10024,Presión reducida,hPa,"1011,61",1,19/10/2017 7:30:00
81,Velocidade do vento a 10m,m/s,"1,03",1,81,Refacho a 10m,m/s,"3,18",1,81,Velocidade do vento a 30m,m/s,"1,61",1,81,Refacho a 30m,m/s,"4,27",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,58",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,37",1,82,Desviación típica da dirección do vento a 10m,º,17,1,82,Desviación típica da dirección do vento a 30m,º,13,1,82,Dirección do refacho a 30m,º,222,1,82,Dirección do vento a 30m,º,201,1,82,Dirección do refacho a 10m,º,245,1,82,Dirección do vento a 10m,º,191,1,83,Temperatura a 1.5m,ºC,"11,9",1,83,Temperatura a 0.1m,ºC,"11,84",1,83,Temperatura a 30m,ºC,"12,54",1,83,Temperatura a 10m,ºC,"12,06",1,86,Humidade Relativa a 10m,%,84,1,86,Humidade Relativa a 30m,%,83,1,86,Humidade Relativa a 1.5m,%,88,1,88,Radiación solar,W/m2,6,1,89,Radiación difusa,W/m2,5,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,42",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,98",1,10021,Temperatura do chan a -0.5m,ºC,"18,01",1,10021,Temperatura do chan a -0.1m,ºC,"16,41",1,10024,Presión reducida,hPa,"1011,79",1,19/10/2017 7:40:00
